sampleid,x,y
8104,159,1
8105,782,1
8106,443,1
8107,545,1
8108,122,1
8109,589,1
8110,282,1
8111,316,1
8112,356,1
8113,1009,0
8114,848,1
8115,128,1
8116,673,1
8117,781,1
8118,42,1
8119,651,1
8120,424,1
8121,196,1
8122,416,1
8123,531,1
8124,295,1
8125,497,1
8126,161,1
8127,358,1
8128,505,1
8129,752,1
8130,266,1
8131,942,1
8132,744,1
8133,627,1
8134,294,1
8135,710,1
8136,348,1
8137,978,1
8138,143,1
8139,78,1
8140,218,1
8141,831,1
8142,905,1
8143,1014,0
8144,904,1
8145,799,1
8146,747,1
8147,632,1
8148,802,1
8149,368,1
8150,553,1
8151,402,1
8152,339,1
8153,614,1
8154,387,1
8155,891,1
8156,341,1
8157,749,1
8158,986,1
8159,135,1
8160,824,1
8161,60,1
8162,7,1
8163,611,1
8164,313,1
8165,880,1
8166,91,1
8167,759,1
8168,486,1
8169,408,1
8170,814,1
8171,154,1
8172,502,1
8173,530,1
8174,911,1
8175,699,1
8176,301,1
8177,947,1
8178,364,1
8179,453,1
8180,953,1
8181,870,1
8182,439,1
8183,16,1
8184,613,1
8185,379,1
8186,296,1
8187,254,1
8188,681,1
8189,14,1
8190,584,1
8191,989,1
8192,198,1
8193,227,1
8194,899,1
8195,428,1
8196,410,1
8197,147,1
8198,90,1
8199,7,1
8200,682,1
8201,484,1
8202,718,1
8203,953,1
8204,863,1
8205,112,1
8206,436,1
8207,883,1
8208,325,1
8209,396,1
8210,127,1
8211,762,1
8212,1021,0
8213,803,1
8214,89,1
8215,845,1
8216,659,1
8217,45,1
8218,318,1
8219,47,1
8220,731,1
8221,193,1
8222,49,1
8223,312,1
8224,790,1
8225,707,1
8226,695,1
8227,785,1
8228,333,1
8229,556,1
8230,833,1
8231,406,1
8232,693,1
8233,532,1
8234,645,1
8235,291,1
8236,520,1
8237,35,1
8238,914,1
8239,61,1
8240,902,1
8241,144,1
8242,738,1
8243,805,1
8244,307,1
8245,310,1
8246,895,1
8247,371,1
8248,949,1
8249,765,1
8250,955,1
8251,521,1
8252,10,1
8253,729,1
8254,104,1
8255,483,1
8256,578,1
8257,565,1
8258,175,1
8259,661,1
8260,197,1
8261,545,1
8262,980,1
8263,956,1
8264,911,1
8265,697,1
8266,10,1
8267,596,1
8268,798,1
8269,711,1
8270,298,1
8271,903,1
8272,889,1
8273,991,1
8274,432,1
8275,846,1
8276,80,1
8277,142,1
8278,197,1
8279,943,1
8280,835,1
8281,662,1
8282,801,1
8283,449,1
8284,958,1
8285,325,1
8286,739,1
8287,38,1
8288,973,1
8289,916,1
8290,1004,0
8291,240,1
8292,621,1
8293,613,1
8294,718,1
8295,388,1
8296,640,1
8297,711,1
8298,716,1
8299,779,1
8300,193,1
8301,569,1
8302,473,1
8303,283,1
8304,581,1
8305,416,1
8306,424,1
8307,289,1
8308,973,1
8309,895,1
8310,441,1
8311,306,1
8312,94,1
8313,208,1
8314,284,1
8315,895,1
8316,172,1
8317,524,1
8318,280,1
8319,493,1
8320,347,1
8321,169,1
8322,840,1
8323,23,1
8324,684,1
8325,690,1
8326,36,1
8327,836,1
8328,338,1
8329,380,1
8330,196,1
8331,405,1
8332,430,1
8333,476,1
8334,593,1
8335,872,1
8336,386,1
8337,444,1
8338,444,1
8339,808,1
8340,265,1
8341,985,1
8342,135,1
8343,268,1
8344,969,1
8345,100,1
8346,456,1
8347,140,1
8348,637,1
8349,425,1
8350,481,1
8351,714,1
8352,993,1
8353,167,1
8354,876,1
8355,84,1
8356,476,1
8357,645,1
8358,972,1
8359,208,1
8360,300,1
8361,953,1
8362,330,1
8363,805,1
8364,248,1
8365,625,1
8366,185,1
8367,861,1
8368,585,1
8369,210,1
8370,168,1
8371,61,1
8372,291,1
8373,403,1
8374,505,1
8375,714,1
8376,859,1
8377,27,1
8378,576,1
8379,55,1
8380,912,1
8381,769,1
8382,314,1
8383,779,1
8384,887,1
8385,737,1
8386,554,1
8387,442,1
8388,74,1
8389,399,1
8390,339,1
8391,571,1
8392,465,1
8393,245,1
8394,232,1
8395,26,1
8396,413,1
8397,960,1
8398,535,1
8399,668,1
8400,144,1
8401,123,1
8402,517,1
8403,658,1
8404,551,1
8405,329,1
8406,180,1
8407,293,1
8408,243,1
8409,18,1
8410,346,1
8411,501,1
8412,248,1
8413,186,1
8414,726,1
8415,328,1
8416,683,1
8417,968,1
8418,469,1
8419,789,1
8420,825,1
8421,500,1
8422,29,1
8423,722,1
8424,551,1
8425,228,1
8426,700,1
8427,136,1
8428,209,1
8429,18,1
8430,325,1
8431,510,1
8432,99,1
8433,197,1
8434,635,1
8435,274,1
8436,566,1
8437,26,1
8438,432,1
8439,858,1
8440,449,1
8441,848,1
8442,949,1
8443,356,1
8444,237,1
8445,998,1
8446,311,1
8447,611,1
8448,281,1
8449,218,1
8450,921,1
8451,953,1
8452,113,1
8453,116,1
8454,410,1
8455,881,1
8456,380,1
8457,697,1
8458,963,1
8459,194,1
8460,893,1
8461,52,1
8462,100,1
8463,209,1
8464,606,1
8465,901,1
8466,143,1
8467,901,1
8468,460,1
8469,37,1
8470,736,1
8471,642,1
8472,293,1
8473,210,1
8474,511,1
8475,263,1
8476,954,1
8477,587,1
8478,336,1
8479,923,1
8480,362,1
8481,540,1
8482,441,1
8483,456,1
8484,761,1
8485,710,1
8486,197,1
8487,1004,0
8488,482,1
8489,454,1
8490,743,1
8491,958,1
8492,753,1
8493,1023,0
8494,676,1
8495,101,1
8496,289,1
8497,999,1
8498,196,1
8499,750,1
8500,687,1
8501,638,1
8502,47,1
8503,872,1
8504,795,1
8505,496,1
8506,218,1
8507,180,1
8508,791,1
8509,654,1
8510,129,1
8511,766,1
8512,805,1
8513,733,1
8514,598,1
8515,437,1
8516,277,1
8517,582,1
8518,479,1
8519,325,1
8520,130,1
8521,334,1
8522,412,1
8523,255,1
8524,757,1
8525,318,1
8526,110,1
8527,802,1
8528,907,1
8529,66,1
8530,490,1
8531,445,1
8532,777,1
8533,472,1
8534,1023,0
8535,281,1
8536,444,1
8537,649,1
8538,827,1
8539,574,1
8540,123,1
8541,56,1
8542,680,1
8543,693,1
8544,432,1
8545,918,1
8546,266,1
8547,352,1
8548,277,1
8549,14,1
8550,819,1
8551,705,1
8552,366,1
8553,709,1
8554,689,1
8555,56,1
8556,371,1
8557,582,1
8558,824,1
8559,532,1
8560,612,1
8561,76,1
8562,242,1
8563,498,1
8564,719,1
8565,88,1
8566,677,1
8567,971,1
8568,980,1
8569,278,1
8570,368,1
8571,356,1
8572,728,1
8573,11,1
8574,450,1
8575,173,1
8576,1015,0
8577,635,1
8578,333,1
8579,592,1
8580,937,1
8581,614,1
8582,78,1
8583,307,1
8584,149,1
8585,517,1
8586,712,1
8587,860,1
8588,453,1
8589,701,1
8590,270,1
8591,403,1
8592,812,1
8593,997,1
8594,829,1
8595,972,1
8596,261,1
8597,517,1
8598,956,1
8599,656,1
8600,435,1
8601,984,1
8602,357,1
8603,759,1
8604,468,1
8605,657,1
8606,481,1
8607,906,1
8608,527,1
8609,573,1
8610,475,1
8611,936,1
8612,201,1
8613,440,1
8614,893,1
8615,806,1
8616,426,1
8617,548,1
8618,849,1
8619,787,1
8620,733,1
8621,892,1
8622,938,1
8623,934,1
8624,253,1
8625,440,1
8626,902,1
8627,145,1
8628,444,1
8629,82,1
8630,390,1
8631,724,1
8632,366,1
8633,210,1
8634,208,1
8635,885,1
8636,625,1
8637,843,1
8638,907,1
8639,71,1
8640,98,1
8641,828,1
8642,982,1
8643,55,1
8644,938,1
8645,639,1
8646,1000,1
8647,959,1
8648,69,1
8649,484,1
8650,967,1
8651,175,1
8652,621,1
8653,515,1
8654,682,1
8655,78,1
8656,222,1
8657,623,1
8658,960,1
8659,719,1
8660,860,1
8661,135,1
8662,805,1
8663,323,1
8664,115,1
8665,805,1
8666,221,1
8667,425,1
8668,644,1
8669,74,1
8670,653,1
8671,609,1
8672,915,1
8673,875,1
8674,100,1
8675,469,1
8676,154,1
8677,354,1
8678,709,1
8679,37,1
8680,712,1
8681,791,1
8682,279,1
8683,487,1
8684,411,1
8685,72,1
8686,638,1
8687,458,1
8688,983,1
8689,39,1
8690,1015,0
8691,20,1
8692,322,1
8693,96,1
8694,695,1
8695,273,1
8696,850,1
8697,262,1
8698,670,1
8699,107,1
8700,165,1
8701,745,1
8702,147,1
8703,236,1
8704,386,1
8705,902,1
8706,643,1
8707,819,1
8708,861,1
8709,53,1
8710,82,1
8711,653,1
8712,34,1
8713,647,1
8714,313,1
8715,733,1
8716,456,1
8717,310,1
8718,630,1
8719,594,1
8720,430,1
8721,960,1
8722,902,1
8723,912,1
8724,107,1
8725,561,1
8726,313,1
8727,10,1
8728,675,1
8729,274,1
8730,767,1
8731,657,1
8732,640,1
8733,947,1
8734,107,1
8735,583,1
8736,292,1
8737,687,1
8738,939,1
8739,287,1
8740,753,1
8741,116,1
8742,479,1
8743,941,1
8744,803,1
8745,121,1
8746,459,1
8747,823,1
8748,902,1
8749,85,1
8750,756,1
8751,739,1
8752,992,1
8753,326,1
8754,724,1
8755,627,1
8756,22,1
8757,988,1
8758,521,1
8759,678,1
8760,74,1
8761,644,1
8762,541,1
8763,542,1
8764,552,1
8765,1012,0
8766,586,1
8767,883,1
8768,50,1
8769,488,1
8770,691,1
8771,866,1
8772,311,1
8773,535,1
8774,142,1
8775,107,1
8776,693,1
8777,303,1
8778,769,1
8779,126,1
8780,616,1
8781,555,1
8782,159,1
8783,365,1
8784,166,1
8785,8,1
8786,842,1
8787,535,1
8788,732,1
8789,873,1
8790,582,1
8791,190,1
8792,432,1
8793,577,1
8794,151,1
8795,442,1
8796,977,1
8797,751,1
8798,61,1
8799,720,1
8800,511,1
8801,489,1
8802,213,1
8803,509,1
8804,157,1
8805,334,1
8806,255,1
8807,524,1
8808,389,1
8809,927,1
8810,840,1
8811,797,1
8812,561,1
8813,331,1
8814,706,1
8815,989,1
8816,933,1
8817,146,1
8818,768,1
8819,396,1
8820,520,1
8821,133,1
8822,935,1
8823,606,1
8824,61,1
8825,101,1
8826,832,1
8827,477,1
8828,245,1
8829,615,1
8830,408,1
8831,67,1
8832,140,1
8833,530,1
8834,518,1
8835,668,1
8836,197,1
8837,540,1
8838,706,1
8839,565,1
8840,683,1
8841,432,1
8842,191,1
8843,1004,0
8844,907,1
8845,733,1
8846,1008,0
8847,622,1
8848,279,1
8849,398,1
8850,889,1
8851,841,1
8852,30,1
8853,370,1
8854,67,1
8855,259,1
8856,522,1
8857,270,1
8858,269,1
8859,355,1
8860,666,1
8861,798,1
8862,111,1
8863,82,1
8864,45,1
8865,675,1
8866,57,1
8867,378,1
8868,926,1
8869,59,1
8870,948,1
8871,53,1
8872,643,1
8873,640,1
8874,553,1
8875,1001,0
8876,279,1
8877,7,1
8878,872,1
8879,506,1
8880,331,1
8881,940,1
8882,194,1
8883,875,1
8884,536,1
8885,747,1
8886,861,1
8887,457,1
8888,818,1
8889,165,1
8890,990,1
8891,217,1
8892,594,1
8893,824,1
8894,787,1
8895,738,1
8896,564,1
8897,425,1
8898,522,1
8899,301,1
8900,656,1
8901,896,1
8902,811,1
8903,364,1
8904,357,1
8905,692,1
8906,624,1
8907,932,1
8908,376,1
8909,685,1
8910,281,1
8911,1006,0
8912,8,1
8913,420,1
8914,995,1
8915,985,1
8916,774,1
8917,507,1
8918,567,1
8919,176,1
8920,880,1
8921,373,1
8922,944,1
8923,831,1
8924,955,1
8925,720,1
8926,754,1
8927,33,1
8928,980,1
8929,557,1
8930,674,1
8931,913,1
8932,111,1
8933,763,1
8934,488,1
8935,182,1
8936,323,1
8937,530,1
8938,762,1
8939,845,1
8940,782,1
8941,108,1
8942,874,1
8943,352,1
8944,495,1
8945,725,1
8946,950,1
8947,956,1
8948,371,1
8949,730,1
8950,943,1
8951,237,1
8952,958,1
8953,472,1
8954,99,1
8955,251,1
8956,920,1
8957,666,1
8958,954,1
8959,381,1
8960,527,1
8961,981,1
8962,127,1
8963,253,1
8964,482,1
8965,952,1
8966,45,1
8967,688,1
8968,378,1
8969,988,1
8970,906,1
8971,914,1
8972,942,1
8973,517,1
8974,901,1
8975,717,1
8976,550,1
8977,637,1
8978,751,1
8979,366,1
8980,884,1
8981,878,1
8982,93,1
8983,434,1
8984,356,1
8985,746,1
8986,975,1
8987,50,1
8988,271,1
8989,672,1
8990,615,1
8991,429,1
8992,322,1
8993,61,1
8994,658,1
8995,415,1
8996,401,1
8997,327,1
8998,856,1
8999,105,1
9000,806,1
9001,377,1
9002,349,1
9003,165,1
9004,50,1
9005,517,1
9006,991,1
9007,763,1
9008,991,1
9009,160,1
9010,367,1
9011,117,1
9012,332,1
9013,883,1
9014,83,1
9015,611,1
9016,503,1
9017,99,1
9018,534,1
9019,414,1
9020,227,1
9021,274,1
9022,480,1
9023,493,1
9024,422,1
9025,397,1
9026,284,1
9027,168,1
9028,587,1
9029,227,1
9030,723,1
9031,308,1
9032,688,1
9033,267,1
9034,587,1
9035,105,1
9036,462,1
9037,138,1
9038,67,1
9039,356,1
9040,691,1
9041,144,1
9042,505,1
9043,522,1
9044,626,1
9045,991,1
9046,158,1
9047,336,1
9048,212,1
9049,998,1
9050,917,1
9051,536,1
9052,476,1
9053,48,1
9054,308,1
9055,228,1
9056,554,1
9057,355,1
9058,364,1
9059,851,1
9060,703,1
9061,266,1
9062,141,1
9063,61,1
9064,1014,0
9065,447,1
9066,316,1
9067,899,1
9068,65,1
9069,82,1
9070,761,1
9071,921,1
9072,165,1
9073,443,1
9074,954,1
9075,590,1
9076,841,1
9077,1022,0
9078,792,1
9079,494,1
9080,521,1
9081,368,1
9082,497,1
9083,813,1
9084,817,1
9085,458,1
9086,486,1
9087,291,1
9088,155,1
9089,404,1
9090,174,1
9091,386,1
9092,1004,0
9093,115,1
9094,222,1
9095,206,1
9096,113,1
9097,471,1
9098,899,1
9099,619,1
9100,405,1
9101,106,1
9102,846,1
9103,505,1
9104,879,1
9105,155,1
9106,212,1
9107,69,1
9108,495,1
9109,416,1
9110,209,1
9111,331,1
9112,179,1
9113,271,1
9114,589,1
9115,436,1
9116,4,1
9117,913,1
9118,1001,0
9119,952,1
9120,582,1
9121,352,1
9122,640,1
9123,67,1
9124,470,1
9125,1022,0
9126,467,1
9127,473,1
9128,669,1
9129,636,1
9130,773,1
9131,1002,0
9132,920,1
9133,868,1
9134,581,1
9135,930,1
9136,271,1
9137,781,1
9138,300,1
9139,147,1
9140,749,1
9141,623,1
9142,655,1
9143,853,1
9144,995,1
9145,308,1
9146,303,1
9147,18,1
9148,462,1
9149,982,1
9150,810,1
9151,548,1
9152,601,1
9153,517,1
9154,345,1
9155,103,1
9156,15,1
9157,35,1
9158,826,1
9159,537,1
9160,365,1
9161,234,1
9162,428,1
9163,959,1
9164,902,1
9165,727,1
9166,410,1
9167,86,1
9168,510,1
9169,19,1
9170,133,1
9171,825,1
9172,870,1
9173,620,1
9174,888,1
9175,854,1
9176,731,1
9177,492,1
9178,728,1
9179,499,1
9180,140,1
9181,372,1
9182,816,1
9183,667,1
9184,692,1
9185,178,1
9186,291,1
9187,924,1
9188,11,1
9189,410,1
9190,449,1
9191,614,1
9192,262,1
9193,125,1
9194,604,1
9195,725,1
9196,621,1
9197,418,1
9198,574,1
9199,830,1
9200,915,1
9201,973,1
9202,914,1
9203,173,1
9204,183,1
9205,282,1
9206,847,1
9207,42,1
9208,757,1
9209,503,1
9210,345,1
9211,457,1
9212,189,1
9213,191,1
9214,989,1
9215,359,1
9216,74,1
9217,776,1
9218,488,1
9219,601,1
9220,770,1
9221,969,1
9222,622,1
9223,845,1
9224,832,1
9225,702,1
9226,340,1
9227,34,1
9228,86,1
9229,494,1
9230,536,1
9231,283,1
9232,816,1
9233,102,1
9234,158,1
9235,898,1
9236,504,1
9237,1001,0
9238,645,1
9239,566,1
9240,948,1
9241,714,1
9242,461,1
9243,143,1
9244,276,1
9245,275,1
9246,633,1
9247,440,1
9248,67,1
9249,298,1
9250,796,1
9251,972,1
9252,170,1
9253,453,1
9254,533,1
9255,118,1
9256,700,1
9257,548,1
9258,850,1
9259,585,1
9260,169,1
9261,431,1
9262,286,1
9263,526,1
9264,494,1
9265,517,1
9266,969,1
9267,191,1
9268,488,1
9269,196,1
9270,372,1
9271,507,1
9272,21,1
9273,642,1
9274,365,1
9275,391,1
9276,1,1
9277,991,1
9278,817,1
9279,846,1
9280,997,1
9281,692,1
9282,432,1
9283,203,1
9284,716,1
9285,482,1
9286,403,1
9287,586,1
9288,272,1
9289,51,1
9290,466,1
9291,811,1
9292,796,1
9293,912,1
9294,1020,0
9295,990,1
9296,593,1
9297,503,1
9298,854,1
9299,325,1
9300,570,1
9301,173,1
9302,546,1
9303,611,1
9304,21,1
9305,751,1
9306,997,1
9307,862,1
9308,471,1
9309,383,1
9310,710,1
9311,541,1
9312,366,1
9313,104,1
9314,224,1
9315,44,1
9316,242,1
9317,1020,0
9318,36,1
9319,672,1
9320,906,1
9321,585,1
9322,958,1
9323,610,1
9324,762,1
9325,348,1
9326,192,1
9327,253,1
9328,955,1
9329,41,1
9330,970,1
9331,692,1
9332,35,1
9333,577,1
9334,728,1
9335,468,1
9336,672,1
9337,28,1
9338,678,1
9339,364,1
9340,517,1
9341,327,1
9342,817,1
9343,454,1
9344,797,1
9345,720,1
9346,855,1
9347,400,1
9348,762,1
9349,311,1
9350,314,1
9351,157,1
9352,517,1
9353,348,1
9354,794,1
9355,132,1
9356,39,1
9357,208,1
9358,477,1
9359,438,1
9360,270,1
9361,929,1
9362,982,1
9363,726,1
9364,561,1
9365,725,1
9366,91,1
9367,280,1
9368,962,1
9369,77,1
9370,760,1
9371,299,1
9372,981,1
9373,87,1
9374,750,1
9375,275,1
9376,329,1
9377,962,1
9378,577,1
9379,585,1
9380,130,1
9381,1021,0
9382,41,1
9383,730,1
9384,778,1
9385,138,1
9386,703,1
9387,756,1
9388,785,1
9389,113,1
9390,983,1
9391,160,1
9392,315,1
9393,355,1
9394,688,1
9395,261,1
9396,612,1
9397,257,1
9398,608,1
9399,169,1
9400,573,1
9401,650,1
9402,606,1
9403,826,1
9404,636,1
9405,437,1
9406,312,1
9407,249,1
9408,879,1
9409,684,1
9410,146,1
9411,705,1
9412,128,1
9413,322,1
9414,491,1
9415,254,1
9416,111,1
9417,37,1
9418,339,1
9419,83,1
9420,213,1
9421,922,1
9422,612,1
9423,661,1
9424,726,1
9425,201,1
9426,365,1
9427,809,1
9428,125,1
9429,300,1
9430,145,1
9431,839,1
9432,407,1
9433,272,1
9434,417,1
9435,260,1
9436,969,1
9437,720,1
9438,544,1
9439,358,1
9440,644,1
9441,780,1
9442,265,1
9443,525,1
9444,892,1
9445,567,1
9446,937,1
9447,647,1
9448,879,1
9449,281,1
9450,790,1
9451,741,1
9452,818,1
9453,890,1
9454,458,1
9455,580,1
9456,955,1
9457,359,1
9458,50,1
9459,729,1
9460,658,1
9461,335,1
9462,498,1
9463,882,1
9464,379,1
9465,934,1
9466,936,1
9467,197,1
9468,212,1
9469,785,1
9470,462,1
9471,44,1
9472,961,1
9473,72,1
9474,819,1
9475,315,1
9476,487,1
9477,198,1
9478,898,1
9479,164,1
9480,851,1
9481,431,1
9482,1017,0
9483,436,1
9484,650,1
9485,809,1
9486,661,1
9487,87,1
9488,845,1
9489,262,1
9490,779,1
9491,518,1
9492,346,1
9493,88,1
9494,362,1
9495,117,1
9496,785,1
9497,77,1
9498,405,1
9499,165,1
9500,225,1
9501,887,1
9502,527,1
9503,59,1
9504,744,1
9505,727,1
9506,885,1
9507,526,1
9508,847,1
9509,373,1
9510,947,1
9511,700,1
9512,334,1
9513,105,1
9514,751,1
9515,772,1
9516,581,1
9517,455,1
9518,551,1
9519,237,1
9520,930,1
9521,482,1
9522,635,1
9523,23,1
9524,84,1
9525,144,1
9526,56,1
9527,496,1
9528,724,1
9529,585,1
9530,861,1
9531,235,1
9532,220,1
9533,866,1
9534,886,1
9535,806,1
9536,636,1
9537,188,1
9538,409,1
9539,641,1
9540,759,1
9541,93,1
9542,381,1
9543,551,1
9544,73,1
9545,276,1
9546,746,1
9547,161,1
9548,181,1
9549,119,1
9550,194,1
9551,222,1
9552,936,1
9553,468,1
9554,731,1
9555,492,1
9556,366,1
9557,771,1
9558,435,1
9559,380,1
9560,844,1
9561,506,1
9562,449,1
9563,905,1
9564,477,1
9565,225,1
9566,248,1
9567,241,1
9568,973,1
9569,424,1
9570,784,1
9571,752,1
9572,369,1
9573,128,1
9574,769,1
9575,587,1
9576,644,1
9577,878,1
9578,368,1
9579,165,1
9580,955,1
9581,23,1
9582,729,1
9583,235,1
9584,589,1
9585,393,1
9586,414,1
9587,374,1
9588,327,1
9589,684,1
9590,319,1
9591,505,1
9592,338,1
9593,382,1
9594,352,1
9595,333,1
9596,232,1
9597,365,1
9598,1019,0
9599,872,1
9600,372,1
9601,136,1
9602,42,1
9603,157,1
9604,283,1
9605,736,1
9606,684,1
9607,1009,0
9608,958,1
9609,169,1
9610,427,1
9611,375,1
9612,335,1
9613,842,1
9614,207,1
9615,408,1
9616,60,1
9617,594,1
9618,185,1
9619,690,1
9620,576,1
9621,213,1
9622,235,1
9623,226,1
9624,552,1
9625,773,1
9626,195,1
9627,422,1
9628,476,1
9629,716,1
9630,327,1
9631,170,1
9632,884,1
9633,271,1
9634,832,1
9635,38,1
9636,386,1
9637,1002,0
9638,442,1
9639,395,1
9640,885,1
9641,472,1
9642,233,1
9643,774,1
9644,428,1
9645,349,1
9646,111,1
9647,271,1
9648,747,1
9649,458,1
9650,815,1
9651,751,1
9652,336,1
9653,138,1
9654,963,1
9655,874,1
9656,931,1
9657,15,1
9658,125,1
9659,209,1
9660,735,1
9661,704,1
9662,490,1
9663,97,1
9664,864,1
9665,486,1
9666,358,1
9667,652,1
9668,900,1
9669,564,1
9670,644,1
9671,150,1
9672,527,1
9673,799,1
9674,621,1
9675,54,1
9676,1023,0
9677,858,1
9678,481,1
9679,228,1
9680,542,1
9681,580,1
9682,497,1
9683,378,1
9684,961,1
9685,241,1
9686,340,1
9687,333,1
9688,438,1
9689,75,1
9690,844,1
9691,937,1
9692,654,1
9693,138,1
9694,34,1
9695,612,1
9696,241,1
9697,533,1
9698,373,1
9699,751,1
9700,167,1
9701,859,1
9702,562,1
9703,785,1
9704,154,1
9705,683,1
9706,510,1
9707,819,1
9708,665,1
9709,950,1
9710,665,1
9711,199,1
9712,738,1
9713,931,1
9714,1015,0
9715,642,1
9716,225,1
9717,206,1
9718,662,1
9719,811,1
9720,245,1
9721,135,1
9722,105,1
9723,384,1
9724,812,1
9725,71,1
9726,766,1
9727,150,1
9728,710,1
9729,1018,0
9730,79,1
9731,732,1
9732,265,1
9733,571,1
9734,941,1
9735,744,1
9736,80,1
9737,359,1
9738,357,1
9739,624,1
9740,530,1
9741,552,1
9742,1018,0
9743,48,1
9744,712,1
9745,742,1
9746,627,1
9747,143,1
9748,569,1
9749,123,1
9750,241,1
9751,853,1
9752,542,1
9753,36,1
9754,369,1
9755,356,1
9756,789,1
9757,593,1
9758,595,1
9759,644,1
9760,57,1
9761,657,1
9762,844,1
9763,725,1
9764,366,1
9765,293,1
9766,449,1
9767,584,1
9768,944,1
9769,375,1
9770,765,1
9771,943,1
9772,603,1
9773,727,1
9774,908,1
9775,660,1
9776,393,1
9777,850,1
9778,931,1
9779,341,1
9780,26,1
9781,949,1
9782,902,1
9783,107,1
9784,121,1
9785,351,1
9786,320,1
9787,17,1
9788,813,1
9789,288,1
9790,629,1
9791,351,1
9792,50,1
9793,798,1
9794,1007,0
9795,768,1
9796,347,1
9797,100,1
9798,568,1
9799,692,1
9800,483,1
9801,473,1
9802,776,1
9803,776,1
9804,430,1
9805,882,1
9806,272,1
9807,783,1
9808,821,1
9809,942,1
9810,943,1
9811,92,1
9812,106,1
9813,505,1
9814,292,1
9815,183,1
9816,992,1
9817,961,1
9818,973,1
9819,804,1
9820,534,1
9821,848,1
9822,210,1
9823,175,1
9824,124,1
9825,713,1
9826,758,1
9827,553,1
9828,803,1
9829,552,1
9830,475,1
9831,194,1
9832,776,1
9833,296,1
9834,997,1
9835,693,1
9836,340,1
9837,195,1
9838,617,1
9839,719,1
9840,49,1
9841,690,1
9842,168,1
9843,706,1
9844,805,1
9845,549,1
9846,29,1
9847,390,1
9848,866,1
9849,275,1
9850,559,1
9851,855,1
9852,1002,0
9853,862,1
9854,1008,0
9855,353,1
9856,826,1
9857,441,1
9858,717,1
9859,513,1
9860,607,1
9861,743,1
9862,496,1
9863,70,1
9864,183,1
9865,415,1
9866,152,1
9867,990,1
9868,210,1
9869,11,1
9870,511,1
9871,160,1
9872,139,1
9873,833,1
9874,590,1
9875,881,1
9876,556,1
9877,526,1
9878,186,1
9879,843,1
9880,741,1
9881,699,1
9882,739,1
9883,921,1
9884,343,1
9885,285,1
9886,310,1
9887,876,1
9888,998,1
9889,940,1
9890,373,1
9891,426,1
9892,910,1
9893,41,1
9894,801,1
9895,354,1
9896,434,1
9897,860,1
9898,371,1
9899,765,1
9900,793,1
9901,501,1
9902,235,1
9903,123,1
9904,89,1
9905,819,1
9906,684,1
9907,1010,0
9908,395,1
9909,666,1
9910,841,1
9911,260,1
9912,116,1
9913,841,1
9914,143,1
9915,869,1
9916,776,1
9917,249,1
9918,189,1
9919,71,1
9920,589,1
9921,401,1
9922,586,1
9923,348,1
9924,258,1
9925,105,1
9926,205,1
9927,947,1
9928,596,1
9929,52,1
9930,300,1
9931,492,1
9932,175,1
9933,279,1
9934,603,1
9935,878,1
9936,502,1
9937,607,1
9938,879,1
9939,542,1
9940,108,1
9941,917,1
9942,739,1
9943,410,1
9944,237,1
9945,870,1
9946,297,1
9947,533,1
9948,920,1
9949,152,1
9950,465,1
9951,759,1
9952,450,1
9953,157,1
9954,574,1
9955,1015,0
9956,282,1
9957,649,1
9958,84,1
9959,354,1
9960,546,1
9961,612,1
9962,856,1
9963,77,1
9964,87,1
9965,781,1
9966,156,1
9967,115,1
9968,97,1
9969,709,1
9970,69,1
9971,985,1
9972,99,1
9973,229,1
9974,626,1
9975,260,1
9976,158,1
9977,752,1
9978,13,1
9979,452,1
9980,125,1
9981,690,1
9982,298,1
9983,386,1
9984,974,1
9985,1022,0
9986,66,1
9987,574,1
9988,996,1
9989,518,1
9990,438,1
9991,384,1
9992,985,1
9993,790,1
9994,922,1
9995,618,1
9996,272,1
9997,311,1
9998,464,1
9999,337,1
10000,626,1
10001,680,1
10002,915,1
10003,741,1
10004,159,1
10005,701,1
10006,69,1
10007,2,1
10008,615,1
10009,219,1
10010,944,1
10011,107,1
10012,586,1
10013,944,1
10014,199,1
10015,109,1
10016,746,1
10017,611,1
10018,934,1
10019,539,1
10020,353,1
10021,197,1
10022,974,1
10023,411,1
10024,777,1
10025,386,1
10026,653,1
10027,877,1
10028,360,1
10029,44,1
10030,664,1
10031,748,1
10032,324,1
10033,169,1
10034,666,1
10035,13,1
10036,630,1
10037,17,1
10038,933,1
10039,372,1
10040,18,1
10041,83,1
10042,492,1
10043,353,1
10044,943,1
10045,477,1
10046,355,1
10047,23,1
10048,265,1
10049,640,1
10050,81,1
10051,143,1
10052,343,1
10053,407,1
10054,439,1
10055,499,1
10056,483,1
10057,60,1
10058,41,1
10059,280,1
10060,334,1
10061,684,1
10062,1004,0
10063,766,1
10064,802,1
10065,188,1
10066,804,1
10067,483,1
10068,545,1
10069,154,1
10070,13,1
10071,170,1
10072,120,1
10073,400,1
10074,632,1
10075,534,1
10076,435,1
10077,402,1
10078,986,1
10079,127,1
10080,199,1
10081,744,1
10082,388,1
10083,273,1
10084,369,1
10085,872,1
10086,823,1
10087,55,1
10088,143,1
10089,928,1
10090,295,1
10091,929,1
10092,38,1
10093,1007,0
10094,79,1
10095,656,1
